Day,"Ad name","Amount spent (USD)",Impressions,"Link clicks",Purchases,"Purchases conversion value","Purchase ROAS (return on ad spend)","CPC (cost per link click)","CTR (link click-through rate)","CPM (cost per 1,000 impressions)","Link (ad settings)","Reporting starts","Reporting ends"
2026-03-29,"27.03.26 | Video - 2 | LogOX_3in1tool_batch2_V2 |  Text Variation - 1 | LP : PDP",5.9,1168,3,,,,1.96666667,0.25684932,5.05136986,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"25.02.26 |  Static - 5 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",1.8,159,1,,,,1.8,0.62893082,11.32075472,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"3-in-1 Forestry MultiTool Static",18.19,1644,11,2,370,20.34084662,1.65363636,0.66909976,11.06447689,https://www.thelogox.com/pages/multitool,2026-03-29,2026-03-29
2026-03-29,"Vid YT4 937590921720937",47.95,4447,49,4,659.1,13.7455683,0.97857143,1.10186643,10.78255003,https://www.thelogox.com/pages/multitool,2026-03-29,2026-03-29
2026-03-29,"Vid FB1 937590858387610",146.28,13867,157,5,1085.8,7.42275089,0.93171975,1.13218432,10.54878488,https://www.thelogox.com/pages/multitool,2026-03-29,2026-03-29
2026-03-29,"Video | Site B | Austin  - 816341450512552",114.16,8701,131,5,1191,10.432726,0.87145038,1.50557407,13.120331,https://www.thelogox.com/pages/multitool?utm_source=ABM,2026-03-29,2026-03-29
2026-03-29,"19.01.26 | LOGOX V1 | Hearth Bin Adjustable Firewood Rack | Text Variation - 1 | LP : PDP",0.82,56,2,,,,0.41,3.57142857,14.64285714,https://www.thelogox.com/products/logox-firewood-hearth-bin,2026-03-29,2026-03-29
2026-03-29,"3-in-1 Forestry MultiTool Static",2.89,153,2,,,,1.445,1.30718954,18.88888889,https://www.thelogox.com/pages/multitool,2026-03-29,2026-03-29
2026-03-29,"Video | Site B | Austin  - 711679707645394",98.56,6720,106,1,260.1,2.63900162,0.92981132,1.57738095,14.66666667,https://www.thelogox.com/pages/multitool?utm_source=ABM,2026-03-29,2026-03-29
2026-03-29,"17.11.25 | Video -2 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 LP - PDP",1.53,89,1,,,,1.53,1.12359551,17.19101124,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"17.11.25 | Video - 6 | TimberOX Summit 30-Ton | Text Variation - 3 | LP - PDP",8.34,518,41,,,,0.20341463,7.91505792,16.1003861,https://www.thelogox.com/products/timberox,2026-03-29,2026-03-29
2026-03-29,"06.01.26 | B6.V2 | Forester Package | Text Variation - 1 | LP : Forester Package",14.08,836,22,,,,0.64,2.63157895,16.84210526,https://www.thelogox.com/products/forester-package,2026-03-29,2026-03-29
2026-03-29,"25.02.26 |  Static - 8 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",0.13,15,1,,,,0.13,6.66666667,8.66666667,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"25.02.26 | Static - 7 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 | LP : PDP",3.58,390,2,,,,1.79,0.51282051,9.17948718,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"25.02.26 |  Static - 3 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",129.53,10658,54,4,466.9,3.60457037,2.3987037,0.50666166,12.15331207,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"09.12.25 | Video -2 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 LP : Multitool PDP",7.89,430,4,,,,1.9725,0.93023256,18.34883721,https://www.thelogox.com/pages/multitool,2026-03-29,2026-03-29
2026-03-29,"25.02.26 |  Static - 4 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",1.58,105,,,,,,,15.04761905,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"12.03.26 | Video - 4 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 2 | LP : PDP",25.34,3121,48,2,558,22.02052092,0.52791667,1.5379686,8.11919257,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"27.03.26 | Video - 1 | LogOX_3in1tool_batch2_V1 | Text Variation - 1 | LP : PDP",14.69,2096,9,,,,1.63222222,0.42938931,7.00858779,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"25.02.26 | Video - 6 | LogOX_3-in-1tool_podcast_revised | Text Variation - 1 | LP : PDP",0,0,,2,370,,,,,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"18.03.26 | LogOX 3-in-1 Forestry MultiTool Static | LP : PDP",27.35,1882,28,,,,0.97678571,1.48777896,14.53241233,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"18.03.26 | LogOX 3-in-1 Forestry MultiTool | Video | Site B | Austin  - 816341450512552 | LP : PDP",13.92,939,24,,,,0.58,2.55591054,14.82428115,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"18.03.26 | LogOX 3-in-1 Forestry MultiTool | Vid YT4 937590921720937 | LP : PDP",18,1631,16,,,,1.125,0.98099326,11.03617413,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"18.03.26 | LogOX 3-in-1 Forestry MultiTool | Vid FB1 937590858387610 | LP : PDP",11.66,867,12,,,,0.97166667,1.38408304,13.44867359,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"27.03.26 | Video - 3 | LogOX_3in1tool_batch2_V3 |  Text Variation - 2 | LP : PDP",4.69,617,3,,,,1.56333333,0.48622366,7.6012966,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"12.03.26 | Video - 3 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 2 | LP : PDP",2.33,564,3,,,,0.77666667,0.53191489,4.13120567,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"12.03.26 | Video - 1 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 | LP : PDP",1.79,344,9,,,,0.19888889,2.61627907,5.20348837,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"25.02.26 |  Static -1 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",0.63,72,,,,,,,8.75,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"25.02.26 |  Static - 2 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",1.32,163,2,,,,0.66,1.22699387,8.09815951,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"25.02.26 |  Static - 6 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",1.55,166,,,,,,,9.3373494,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-29,"12.03.26 | Video - 2 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 | LP : PDP",6.36,933,5,1,289,45.44025157,1.272,0.53590568,6.81672026,https://www.thelogox.com/products/logox-3-in-1,2026-03-29,2026-03-29
2026-03-28,"17.11.25 | Video -2 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 LP - PDP",0.08,9,,,,,,,8.88888889,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"25.02.26 |  Static - 3 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",102.25,9239,49,5,1696.78,16.59442543,2.08673469,0.53036043,11.06721507,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"25.02.26 | Static - 7 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 | LP : PDP",5.61,637,5,,,,1.122,0.78492936,8.80690738,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"25.02.26 |  Static - 8 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",0.21,25,,,,,,,8.4,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"06.01.26 | B6.V2 | Forester Package | Text Variation - 1 | LP : Forester Package",14.02,744,23,,,,0.60956522,3.09139785,18.84408602,https://www.thelogox.com/products/forester-package,2026-03-28,2026-03-28
2026-03-28,"17.11.25 | Video - 6 | TimberOX Summit 30-Ton | Text Variation - 3 | LP - PDP",9.35,579,19,,,,0.49210526,3.28151986,16.14853195,https://www.thelogox.com/products/timberox,2026-03-28,2026-03-28
2026-03-28,"Video | Site B | Austin  - 816341450512552",99.13,7966,98,3,855,8.62503783,1.01153061,1.23022847,12.44413758,https://www.thelogox.com/pages/multitool?utm_source=ABM,2026-03-28,2026-03-28
2026-03-28,"Video | Site B | Austin  - 711679707645394",108.14,6726,79,,,,1.36886076,1.17454654,16.07790663,https://www.thelogox.com/pages/multitool?utm_source=ABM,2026-03-28,2026-03-28
2026-03-28,"19.01.26 | LOGOX V1 | Hearth Bin Adjustable Firewood Rack | Text Variation - 1 | LP : PDP",0.98,54,2,,,,0.49,3.7037037,18.14814815,https://www.thelogox.com/products/logox-firewood-hearth-bin,2026-03-28,2026-03-28
2026-03-28,"Vid FB1 937590858387610",128.92,12414,139,1,355.5,2.75752405,0.92748201,1.11970356,10.38504914,https://www.thelogox.com/pages/multitool,2026-03-28,2026-03-28
2026-03-28,"Vid YT4 937590921720937",51.48,4380,44,1,343.95,6.68123543,1.17,1.00456621,11.75342466,https://www.thelogox.com/pages/multitool,2026-03-28,2026-03-28
2026-03-28,"3-in-1 Forestry MultiTool Static",16.66,1567,9,,,,1.85111111,0.57434588,10.63178047,https://www.thelogox.com/pages/multitool,2026-03-28,2026-03-28
2026-03-28,"25.02.26 |  Static - 4 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",1.07,144,,,,,,,7.43055556,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"25.02.26 |  Static - 5 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",0.38,34,,,,,,,11.17647059,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"09.12.25 | Video -2 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 LP : Multitool PDP",10.76,597,10,,,,1.076,1.67504188,18.02345059,https://www.thelogox.com/pages/multitool,2026-03-28,2026-03-28
2026-03-28,"25.02.26 |  Static - 6 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",2.49,261,4,,,,0.6225,1.53256705,9.54022989,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"18.03.26 | LogOX 3-in-1 Forestry MultiTool | Vid YT4 937590921720937 | LP : PDP",15,1593,19,,,,0.78947368,1.19271814,9.41619586,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"25.02.26 |  Static - 2 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",2.97,218,2,,,,1.485,0.91743119,13.62385321,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"27.03.26 | Video - 1 | LogOX_3in1tool_batch2_V1 | Text Variation - 1 | LP : PDP",7.48,869,5,,,,1.496,0.57537399,8.60759494,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"27.03.26 | Video - 3 | LogOX_3in1tool_batch2_V3 |  Text Variation - 2 | LP : PDP",5.03,736,2,2,7225,1436.38170974,2.515,0.27173913,6.83423913,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"18.03.26 | LogOX 3-in-1 Forestry MultiTool Static | LP : PDP",17.49,1321,12,,,,1.4575,0.90840273,13.23996972,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"18.03.26 | LogOX 3-in-1 Forestry MultiTool | Video | Site B | Austin  - 816341450512552 | LP : PDP",15.99,1334,12,1,145.54,9.10193871,1.3325,0.89955022,11.98650675,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"27.03.26 | Video - 2 | LogOX_3in1tool_batch2_V2 |  Text Variation - 1 | LP : PDP",9.42,1054,4,,,,2.355,0.37950664,8.9373814,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"18.03.26 | LogOX 3-in-1 Forestry MultiTool | Vid FB1 937590858387610 | LP : PDP",7.91,630,8,,,,0.98875,1.26984127,12.55555556,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"12.03.26 | Video - 3 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 2 | LP : PDP",1.01,224,,,,,,,4.50892857,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"12.03.26 | Video - 2 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 | LP : PDP",8.72,1208,6,,,,1.45333333,0.49668874,7.21854305,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"12.03.26 | Video - 1 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 | LP : PDP",0.95,195,2,,,,0.475,1.02564103,4.87179487,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"25.02.26 |  Static -1 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",0.41,49,,,,,,,8.36734694,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-28,"12.03.26 | Video - 4 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 2 | LP : PDP",16.58,2118,19,,,,0.87263158,0.89707271,7.82813975,https://www.thelogox.com/products/logox-3-in-1,2026-03-28,2026-03-28
2026-03-27,"17.11.25 | Video - 6 | TimberOX Summit 30-Ton | Text Variation - 3 | LP - PDP",7.45,466,22,,,,0.33863636,4.72103004,15.98712446,https://www.thelogox.com/products/timberox,2026-03-27,2026-03-27
2026-03-27,"25.02.26 |  Static - 3 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",104.1,8845,47,5,1736.9,16.68491835,2.21489362,0.53137366,11.76936122,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"25.02.26 | Static - 7 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 | LP : PDP",4.93,460,6,,,,0.82166667,1.30434783,10.7173913,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"25.02.26 |  Static - 8 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",0.02,1,,,,,,,20,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"06.01.26 | B6.V2 | Forester Package | Text Variation - 1 | LP : Forester Package",9.7,512,12,,,,0.80833333,2.34375,18.9453125,https://www.thelogox.com/products/forester-package,2026-03-27,2026-03-27
2026-03-27,"09.12.25 | Video -2 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 LP : Multitool PDP",9.32,352,2,,,,4.66,0.56818182,26.47727273,https://www.thelogox.com/pages/multitool,2026-03-27,2026-03-27
2026-03-27,"19.01.26 | LOGOX V1 | Hearth Bin Adjustable Firewood Rack | Text Variation - 1 | LP : PDP",0.49,31,,,,,,,15.80645161,https://www.thelogox.com/products/logox-firewood-hearth-bin,2026-03-27,2026-03-27
2026-03-27,"17.11.25 | Video -2 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 LP - PDP",0.89,49,1,,,,0.89,2.04081633,18.16326531,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"Video | Site B | Austin  - 711679707645394",47.39,2781,50,,,,0.9478,1.79791442,17.04063287,https://www.thelogox.com/pages/multitool?utm_source=ABM,2026-03-27,2026-03-27
2026-03-27,"3-in-1 Forestry MultiTool Static",0.11,5,,,,,,,22,https://www.thelogox.com/pages/multitool,2026-03-27,2026-03-27
2026-03-27,"Video | Site B | Austin  - 816341450512552",83.74,6522,101,3,880.05,10.50931455,0.82910891,1.54860472,12.83961975,https://www.thelogox.com/pages/multitool?utm_source=ABM,2026-03-27,2026-03-27
2026-03-27,"Vid FB1 937590858387610",149.89,13297,135,4,1156,7.71232237,1.1102963,1.0152666,11.27246747,https://www.thelogox.com/pages/multitool,2026-03-27,2026-03-27
2026-03-27,"Vid YT4 937590921720937",48.92,3870,50,1,289,5.90760425,0.9784,1.29198966,12.64082687,https://www.thelogox.com/pages/multitool,2026-03-27,2026-03-27
2026-03-27,"3-in-1 Forestry MultiTool Static",17.56,1574,12,1,289,16.45785877,1.46333333,0.76238882,11.15628971,https://www.thelogox.com/pages/multitool,2026-03-27,2026-03-27
2026-03-27,"25.02.26 |  Static - 5 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",0.02,2,,,,,,,10,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"25.02.26 |  Static - 4 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",0.29,33,,,,,,,8.78787879,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"25.02.26 |  Static - 6 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",2.82,195,2,,,,1.41,1.02564103,14.46153846,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"18.03.26 | LogOX 3-in-1 Forestry MultiTool | Vid YT4 937590921720937 | LP : PDP",15.6,1384,22,,,,0.70909091,1.58959538,11.2716763,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"25.02.26 |  Static - 2 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",2.14,113,3,,,,0.71333333,2.65486726,18.9380531,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"27.03.26 | Video - 2 | LogOX_3in1tool_batch2_V2 |  Text Variation - 1 | LP : PDP",5.58,711,5,,,,1.116,0.70323488,7.84810127,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"27.03.26 | Video - 1 | LogOX_3in1tool_batch2_V1 | Text Variation - 1 | LP : PDP",7.49,768,3,,,,2.49666667,0.390625,9.75260417,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"27.03.26 | Video - 3 | LogOX_3in1tool_batch2_V3 |  Text Variation - 2 | LP : PDP",7.78,856,,,,,,,9.08878505,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"18.03.26 | LogOX 3-in-1 Forestry MultiTool | Video | Site B | Austin  - 816341450512552 | LP : PDP",16.55,1293,22,,,,0.75227273,1.70146945,12.79969064,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"18.03.26 | LogOX 3-in-1 Forestry MultiTool Static | LP : PDP",21.5,2001,15,1,279,12.97674419,1.43333333,0.74962519,10.74462769,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"18.03.26 | LogOX 3-in-1 Forestry MultiTool | Vid FB1 937590858387610 | LP : PDP",5.86,400,12,,,,0.48833333,3,14.65,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"12.03.26 | Video - 4 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 2 | LP : PDP",19.01,2313,16,,,,1.188125,0.69174233,8.21876351,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"12.03.26 | Video - 3 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 2 | LP : PDP",3.29,452,3,,,,1.09666667,0.66371681,7.27876106,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"12.03.26 | Video - 2 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 | LP : PDP",10.84,1430,14,,,,0.77428571,0.97902098,7.58041958,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"12.03.26 | Video - 1 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 | LP : PDP",1.32,358,,,,,,,3.68715084,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-27,"25.02.26 |  Static -1 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",0.94,61,2,,,,0.47,3.27868852,15.40983607,https://www.thelogox.com/products/logox-3-in-1,2026-03-27,2026-03-27
2026-03-26,"17.11.25 | Video -2 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 LP - PDP",0.69,50,3,,,,0.23,6,13.8,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"25.02.26 |  Static - 3 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",96.57,8906,33,7,2718.1,28.14642228,2.92636364,0.37053672,10.84325174,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"25.02.26 | Static - 7 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 | LP : PDP",3.78,410,1,1,37.99,10.05026455,3.78,0.24390244,9.2195122,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"25.02.26 |  Static - 8 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",0.03,4,,,,,,,7.5,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"06.01.26 | B6.V2 | Forester Package | Text Variation - 1 | LP : Forester Package",9.18,358,11,,,,0.83454545,3.0726257,25.6424581,https://www.thelogox.com/products/forester-package,2026-03-26,2026-03-26
2026-03-26,"17.11.25 | Video - 6 | TimberOX Summit 30-Ton | Text Variation - 3 | LP - PDP",5.02,358,12,,,,0.41833333,3.35195531,14.02234637,https://www.thelogox.com/products/timberox,2026-03-26,2026-03-26
2026-03-26,"25.02.26 |  Static - 4 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",0.55,77,1,,,,0.55,1.2987013,7.14285714,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"Video | Site B | Austin  - 711679707645394",22.3,1634,31,,,,0.71935484,1.89718482,13.64749082,https://www.thelogox.com/pages/multitool?utm_source=ABM,2026-03-26,2026-03-26
2026-03-26,"3-in-1 Forestry MultiTool Static",0.03,8,,,,,,,3.75,https://www.thelogox.com/pages/multitool,2026-03-26,2026-03-26
2026-03-26,"19.01.26 | LOGOX V1 | Hearth Bin Adjustable Firewood Rack | Text Variation - 1 | LP : PDP",0.55,28,1,,,,0.55,3.57142857,19.64285714,https://www.thelogox.com/products/logox-firewood-hearth-bin,2026-03-26,2026-03-26
2026-03-26,"Video | Site B | Austin  - 816341450512552",86.31,7436,103,2,568,6.58092921,0.83796117,1.38515331,11.6070468,https://www.thelogox.com/pages/multitool?utm_source=ABM,2026-03-26,2026-03-26
2026-03-26,"Vid FB1 937590858387610",139.49,13063,164,,,,0.85054878,1.25545434,10.67825155,https://www.thelogox.com/pages/multitool,2026-03-26,2026-03-26
2026-03-26,"Vid YT4 937590921720937",47.92,4080,49,1,385,8.03422371,0.97795918,1.20098039,11.74509804,https://www.thelogox.com/pages/multitool,2026-03-26,2026-03-26
2026-03-26,"3-in-1 Forestry MultiTool Static",14.04,1433,9,1,74.95,5.33831909,1.56,0.62805304,9.79762736,https://www.thelogox.com/pages/multitool,2026-03-26,2026-03-26
2026-03-26,"25.02.26 |  Static - 5 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",0.13,17,,,,,,,7.64705882,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"09.12.25 | Video -2 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 LP : Multitool PDP",2.62,154,2,,,,1.31,1.2987013,17.01298701,https://www.thelogox.com/pages/multitool,2026-03-26,2026-03-26
2026-03-26,"25.02.26 |  Video - 3 | LogOX_3-in-1tool_video_revised | Text Variation - 1 | LP : PDP",2.76,393,3,,,,0.92,0.76335878,7.02290076,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"12.03.26 | Video - 2 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 | LP : PDP",4.92,911,8,,,,0.615,0.87815587,5.40065862,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"18.03.26 | LogOX 3-in-1 Forestry MultiTool Static | LP : PDP",21.75,1998,21,,,,1.03571429,1.05105105,10.88588589,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"18.03.26 | LogOX 3-in-1 Forestry MultiTool | Video | Site B | Austin  - 816341450512552 | LP : PDP",19.62,1467,20,,,,0.981,1.36332652,13.37423313,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"18.03.26 | LogOX 3-in-1 Forestry MultiTool | Vid YT4 937590921720937 | LP : PDP",11.76,1091,17,1,289,24.57482993,0.69176471,1.55820348,10.77910174,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"18.03.26 | LogOX 3-in-1 Forestry MultiTool | Vid FB1 937590858387610 | LP : PDP",5.57,417,13,,,,0.42846154,3.117506,13.35731415,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"12.03.26 | Video - 4 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 2 | LP : PDP",27.92,3613,26,2,,,1.07384615,0.71962358,7.72765015,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"12.03.26 | Video - 3 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 2 | LP : PDP",4.02,559,2,,,,2.01,0.35778175,7.19141324,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"25.02.26 | Video - 6 | LogOX_3-in-1tool_podcast_revised | Text Variation - 1 | LP : PDP",4.94,753,7,,,,0.70571429,0.92961487,6.56042497,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"12.03.26 | Video - 1 | LogOX 3-in-1 Forestry MultiTool | Text Variation - 1 | LP : PDP",1.27,360,1,,,,1.27,0.27777778,3.52777778,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"25.02.26 | Video - 1 | LogOX_Dan-D-Lift_video_revised | Text Variation - 1 | LP : PDP",1.95,312,6,,,,0.325,1.92307692,6.25,https://www.thelogox.com/products/timberox-ddl,2026-03-26,2026-03-26
2026-03-26,"25.02.26 |  Static -1 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",0.19,9,,,,,,,21.11111111,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
2026-03-26,"25.02.26 |  Static - 2 | LogOX 3-in-1 Forestry MultiTool| Text Variation - 1 | LP : PDP",1.74,198,,,,,,,8.78787879,https://www.thelogox.com/products/logox-3-in-1,2026-03-26,2026-03-26
